Arcane Divination,kid-robot-blind-boxes,arcane-divination,0.0,0.0,0.0,3.0,0.0,17.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0
Ares Series,marvel-legends,ares-series,,,,,,,,,,,,,
Armada,transformers,armada,,,,,,,,,,,,,
Arnim Zola Series,marvel-legends,arnim-zola-series,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Art Figures,kid-robot,art-figures,0.0,0.0,0.0,13.0,8.0,9.0,56.0,34.0,0.0,104.0,27.0,25.0,23.0
Atmos,berbrick,atmos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Avengers: Age of Ultron,mystery-minis,avengers-age-of-ultron,0.0,0.0,0.0,31.0,15.0,5.0,0.0,5.0,4.0,10.0,1.0,3.0,0.0
Avengers: Infinity War,mystery-minis,avengers-infinity-war,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,45.0
Azteca Series 1,kid-robot-blind-boxes,azteca-series-1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
Azteca Series 2,kid-robot-blind-boxes,azteca-series-2,,,,,,,,,,,,,
BFF Series 1,kid-robot-blind-boxes,bff-series-1,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,2.0,5.0,0.0,9.0,0.0
BFF Series 2,kid-robot-blind-boxes,bff-series-2,0.0,0.0,0.0,14.0,1.0,5.0,8.0,0.0,3.0,4.0,0.0,15.0,0.0
BFF Series 3,kid-robot-blind-boxes,bff-series-3,0.0,0.0,0.0,10.0,2.0,4.0,5.0,1.0,2.0,6.0,0.0,13.0,0.0
BFF Series 4,kid-robot-blind-boxes,bff-series-4,,,,,,,,,,,,,
Back to the Future,sideshow-collectibles,back-to-the-future,,,,,,,,,,,,,
BambooZoo,kid-robot-blind-boxes,bamboozoo,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bape,berbrick,bape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Barbie,rock-candy,barbie,0.0,0.0,0.0,22.0,10.0,2.0,47.0,13.0,7.0,3.0,11.0,12.0,1.0
Barbie,mystery-minis,barbie,0.0,0.0,0.0,22.0,10.0,2.0,47.0,13.0,7.0,3.0,11.0,12.0,1.0
Barbie Series 1,tokidoki,barbie-series-1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0
Base Set,pokemon-cards,base-set,2.0,2.0,0.0,0.0,2.0,0.0,14.0,38.0,1.0,1.0,21.0,2.0,0.0
Base Set 2,pokemon-cards,base-set-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0
Batman,kid-robot-blind-boxes,batman,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,18.0,2.0,1.0,0.0
Batman Arkham,mystery-minis,batman-arkham,0.0,0.0,0.0,19.0,35.0,8.0,0.0,19.0,30.0,16.0,13.0,14.0,16.0
Batman v Superman,mystery-minis,batman-v-superman,0.0,0.0,0.0,2.0,15.0,10.0,13.0,14.0,4.0,14.0,9.0,6.0,4.0
Batman: The Killing Joke ,dc-comics,batman-the-killing-joke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
Beast Machines,transformers,beast-machines,,,,,,,,,,,,,
Beast Wars 2 Versus,transformers,beast-wars-2-versus,,,,,,,,,,,,,
Beast Wars Cybertron,transformers,beast-wars-cybertron,,,,,,,,,,,,,
Beast Wars Destrons,transformers,beast-wars-destrons,,,,,,,,,,,,,
Beast Wars II Cybertron,transformers,beast-wars-ii-cybertron,,,,,,,,,,,,,
Beast Wars II Destrons,transformers,beast-wars-ii-destrons,,,,,,,,,,,,,
Beast Wars Japan Versus,transformers,beast-wars-japan-versus,,,,,,,,,,,,,
Beast Wars Maximals,transformers,beast-wars-maximals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Beast Wars Metals Cybertron,transformers,beast-wars-metals-cybertron,,,,,,,,,,,,,
Beast Wars Metals Destrons,transformers,beast-wars-metals-destrons,,,,,,,,,,,,,
Beast Wars Metals Versus,transformers,beast-wars-metals-versus,,,,,,,,,,,,,
Beast Wars Neo Cybertrons,transformers,beast-wars-neo-cybertrons,,,,,,,,,,,,,
Beast Wars Neo Destrons,transformers,beast-wars-neo-destrons,,,,,,,,,,,,,
Beast Wars Neo Versus,transformers,beast-wars-neo-versus,,,,,,,,,,,,,
Beast Wars Predacons,transformers,beast-wars-predacons,,,,,,,,,,,,,
Beauty and The Beast,mystery-minis,beauty-and-the-beast,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,20.0,10.0,26.0,2.0
Beefy & Co,funko,beefy-co,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
